query_id,neighbor_id,rank,similarity,form_match,dim_sim,cat_sim,mech_sim,coat_match,finish_match,surface_type_match,yield_sim,tensile_sim
973263ef-721e-44c3-8921-81678e9a927a,30b84c50-3dcd-419a-8667-036dcc5d5b2f,2,0.7014653559018331,1.0,,0.6666666666666666,0.7246644820586108,0.0,1.0,1.0,0.44932896411722156,1.0
973263ef-721e-44c3-8921-81678e9a927a,1c6c26ac-9e1e-450a-b260-f1cfc4825d8e,3,0.5149593931721367,1.0,,0.0,0.8582656552868946,0.0,0.0,0.0,1.0,0.7165313105737893
483c78a1-37de-4045-b914-87ed455d1149,02647f9b-5108-4955-938f-e6b003b62690,1,1.0,1.0,,1.0,,1.0,1.0,1.0,,
483c78a1-37de-4045-b914-87ed455d1149,3db44a0a-145e-4ef9-a303-c499bc03bfb8,2,1.0,1.0,,1.0,,1.0,1.0,1.0,,
483c78a1-37de-4045-b914-87ed455d1149,81c9dcd6-b91d-4a3c-a6a8-5a72d0a7d68c,3,1.0,1.0,,1.0,,1.0,1.0,1.0,,
d620705b-334e-40d4-8e68-11dad5baef37,b0657768-220b-46cf-a148-961ccb8df491,1,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0
d620705b-334e-40d4-8e68-11dad5baef37,1ffb07ab-40b3-45fd-a079-8f2ee2b6f4e6,2,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0
d620705b-334e-40d4-8e68-11dad5baef37,32f7aaf8-af97-4b57-b47b-083a465ffc2a,3,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0
02658891-8aaf-4ca9-a4ec-b817c80d19d1,f0d6bb5f-55cb-4006-baf2-7bba9b16c0fb,1,0.8666666666666667,1.0,,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
02658891-8aaf-4ca9-a4ec-b817c80d19d1,1008838b-bf71-442f-a6e8-3de016146f89,2,0.7472826086956521,1.0,0.4945652173913043,1.0,1.0,1.0,1.0,1.0,1.0,1.0
02658891-8aaf-4ca9-a4ec-b817c80d19d1,ee5c62d7-b0f9-4818-8698-425ffdcdb11a,3,0.7472826086956521,1.0,0.4945652173913043,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51edaf19-20d9-4df2-90aa-246c478b3532,ee5c62d7-b0f9-4818-8698-425ffdcdb11a,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51edaf19-20d9-4df2-90aa-246c478b3532,1008838b-bf71-442f-a6e8-3de016146f89,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51edaf19-20d9-4df2-90aa-246c478b3532,f0d6bb5f-55cb-4006-baf2-7bba9b16c0fb,3,0.8666666666666667,1.0,,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
299f38e8-bec3-44e6-8faa-820b7c0f40e9,9c908ec9-4ada-4533-a1cb-574bfd8f32fb,1,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
299f38e8-bec3-44e6-8faa-820b7c0f40e9,cb02a574-f56a-4aee-bc89-e4316b93dcdb,2,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
299f38e8-bec3-44e6-8faa-820b7c0f40e9,6ba77453-705f-4cd9-af72-7422e9181734,3,0.9047619047619048,1.0,1.0,0.6666666666666666,,1.0,0.0,1.0,,
ae16b3ef-575d-40af-b90c-ca2b5196b47e,178a48ef-f870-46d7-ba3c-c94b35477459,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ae16b3ef-575d-40af-b90c-ca2b5196b47e,facd942d-02a2-46bf-936c-e3afd39ee20d,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ae16b3ef-575d-40af-b90c-ca2b5196b47e,aad5ef88-18cc-4492-9506-09871a1b5245,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1e8557a8-c31c-4303-9232-5cd22ef2f92d,0ec22b51-04d6-4100-8183-58951a86d7a4,1,0.8666666666666667,1.0,,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
1e8557a8-c31c-4303-9232-5cd22ef2f92d,f06908ec-569e-4df8-b99e-1856c8d3eaf5,2,0.8666666666666667,1.0,,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
1e8557a8-c31c-4303-9232-5cd22ef2f92d,b48a1279-3852-4482-902f-203558c37a33,3,0.8,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
7ab57a66-1efb-4696-8c73-19a2e7dc1081,140d30f7-f16d-4455-a448-516ab6616812,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7ab57a66-1efb-4696-8c73-19a2e7dc1081,69d1f6b7-dc43-4dfd-90da-507a8dfd23d2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7ab57a66-1efb-4696-8c73-19a2e7dc1081,bad5593f-a55f-40a4-8fe1-7a275ec99647,3,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,
a63949fe-0739-4380-bb87-bec14f7e4093,70770051-5ba0-4cf9-80da-e50674b4a7ea,1,0.940979598956895,1.0,1.0,1.0,0.8032653298563167,1.0,1.0,1.0,0.6065306597126334,1.0
a63949fe-0739-4380-bb87-bec14f7e4093,b8327004-2784-4696-8d75-40ac901ca0c7,2,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,
a63949fe-0739-4380-bb87-bec14f7e4093,955e8d92-4c1c-4966-9c7b-2d3dc65e646f,3,0.9047619047619048,1.0,1.0,0.6666666666666666,,1.0,0.0,1.0,,
037b3c48-95a6-4f68-8586-d305caf0009d,70770051-5ba0-4cf9-80da-e50674b4a7ea,1,0.940979598956895,1.0,1.0,1.0,0.8032653298563167,1.0,1.0,1.0,0.6065306597126334,1.0
037b3c48-95a6-4f68-8586-d305caf0009d,b8327004-2784-4696-8d75-40ac901ca0c7,2,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,
037b3c48-95a6-4f68-8586-d305caf0009d,9162d4bc-9f99-4c51-936e-92082797cb17,3,0.9047619047619048,1.0,1.0,0.6666666666666666,,1.0,0.0,1.0,,
e2b10107-3b01-4096-9e32-ff5b4b77f57f,70770051-5ba0-4cf9-80da-e50674b4a7ea,1,0.940979598956895,1.0,1.0,1.0,0.8032653298563167,1.0,1.0,1.0,0.6065306597126334,1.0
e2b10107-3b01-4096-9e32-ff5b4b77f57f,b8327004-2784-4696-8d75-40ac901ca0c7,2,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,
e2b10107-3b01-4096-9e32-ff5b4b77f57f,955e8d92-4c1c-4966-9c7b-2d3dc65e646f,3,0.9047619047619048,1.0,1.0,0.6666666666666666,,1.0,0.0,1.0,,
035226fb-3dcf-44b7-be1c-6b1024be148b,70770051-5ba0-4cf9-80da-e50674b4a7ea,1,0.940979598956895,1.0,1.0,1.0,0.8032653298563167,1.0,1.0,1.0,0.6065306597126334,1.0
035226fb-3dcf-44b7-be1c-6b1024be148b,b8327004-2784-4696-8d75-40ac901ca0c7,2,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,
035226fb-3dcf-44b7-be1c-6b1024be148b,9162d4bc-9f99-4c51-936e-92082797cb17,3,0.9047619047619048,1.0,1.0,0.6666666666666666,,1.0,0.0,1.0,,
b43b4d3d-870a-4b9f-863c-3043bec034ca,70770051-5ba0-4cf9-80da-e50674b4a7ea,1,0.940979598956895,1.0,1.0,1.0,0.8032653298563167,1.0,1.0,1.0,0.6065306597126334,1.0
b43b4d3d-870a-4b9f-863c-3043bec034ca,b8327004-2784-4696-8d75-40ac901ca0c7,2,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,
b43b4d3d-870a-4b9f-863c-3043bec034ca,a7b9f0bb-3533-4e0c-ac1c-1a71745bf089,3,0.9047619047619048,1.0,1.0,0.6666666666666666,,1.0,0.0,1.0,,
6de1f83d-3950-45bb-8be0-7d5fab0e6274,955e8d92-4c1c-4966-9c7b-2d3dc65e646f,1,0.9047619047619048,1.0,1.0,0.6666666666666666,,1.0,0.0,1.0,,
6de1f83d-3950-45bb-8be0-7d5fab0e6274,8de4d127-8e6c-4fa4-b8b3-62995884340b,2,0.9047619047619048,1.0,1.0,0.6666666666666666,,1.0,0.0,1.0,,
6de1f83d-3950-45bb-8be0-7d5fab0e6274,408d5fa3-4bdf-40cf-a41f-f4bab8858517,3,0.9047619047619048,1.0,1.0,0.6666666666666666,,1.0,0.0,1.0,,
8d243c5a-29a0-473d-bdf0-9172af84f831,cb3cd85d-453d-4bd2-8984-7f8d637ec970,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
8d243c5a-29a0-473d-bdf0-9172af84f831,9870b017-125b-4dd5-8c04-2555545a3a82,2,0.9173993446175832,1.0,1.0,1.0,0.7246644820586108,1.0,1.0,1.0,0.44932896411722156,1.0
8d243c5a-29a0-473d-bdf0-9172af84f831,bad5593f-a55f-40a4-8fe1-7a275ec99647,3,0.6666666666666666,1.0,,0.6666666666666666,,1.0,0.0,1.0,,
9870b017-125b-4dd5-8c04-2555545a3a82,cb3cd85d-453d-4bd2-8984-7f8d637ec970,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
9870b017-125b-4dd5-8c04-2555545a3a82,8d243c5a-29a0-473d-bdf0-9172af84f831,2,0.9173993446175832,1.0,1.0,1.0,0.7246644820586108,1.0,1.0,1.0,0.44932896411722156,1.0
9870b017-125b-4dd5-8c04-2555545a3a82,e3965593-af94-4667-b8da-863b9cd8732e,3,0.6666666666666666,1.0,,0.6666666666666666,,1.0,0.0,1.0,,
cb3cd85d-453d-4bd2-8984-7f8d637ec970,8d243c5a-29a0-473d-bdf0-9172af84f831,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
cb3cd85d-453d-4bd2-8984-7f8d637ec970,9870b017-125b-4dd5-8c04-2555545a3a82,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
cb3cd85d-453d-4bd2-8984-7f8d637ec970,2e56f82b-a80d-4704-83a5-14a52a117b65,3,0.6666666666666666,1.0,,0.6666666666666666,,1.0,0.0,1.0,,
0a82367f-047b-4516-9f14-d9d1966f7cec,e21ba605-eb69-49f9-8f96-0a31030d6ff5,1,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
0a82367f-047b-4516-9f14-d9d1966f7cec,f7bbbdaf-da16-4964-92b6-e7fdd11dc74a,2,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
0a82367f-047b-4516-9f14-d9d1966f7cec,294f8dc9-c7a3-4507-95d5-1e4d3c983ab3,3,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
8c824631-d6b5-4dac-8624-2dea58f3f810,3e727927-a69d-416f-8957-7a62cfa8daae,1,0.7636110065502102,1.0,1.0,0.6666666666666666,0.4342589107229229,1.0,0.0,1.0,0.049787068367863944,0.8187307530779818
8c824631-d6b5-4dac-8624-2dea58f3f810,9357364e-ae6e-4cce-9791-0bea1af64d6a,2,0.75,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8c824631-d6b5-4dac-8624-2dea58f3f810,d37ca22b-b1d7-4fd1-ad1b-d3ce1f054c12,3,0.7435603757527118,1.0,1.0,0.6666666666666666,0.36742347473126175,1.0,0.0,1.0,0.01831563888873418,0.7165313105737893
9357364e-ae6e-4cce-9791-0bea1af64d6a,8c824631-d6b5-4dac-8624-2dea58f3f810,1,0.75,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9357364e-ae6e-4cce-9791-0bea1af64d6a,0a82367f-047b-4516-9f14-d9d1966f7cec,2,0.7431506849315068,1.0,0.4863013698630137,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9357364e-ae6e-4cce-9791-0bea1af64d6a,cfb6c8f9-1d55-4d81-bb01-2cead77e09e2,3,0.7078674814963091,1.0,,1.0,0.5131124691605151,1.0,1.0,1.0,0.09071795328941251,0.9355069850316178
8e4b5cc2-5a59-4fa6-8184-3921fb22b6ef,5190b002-36f4-497b-b1aa-856762facb07,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,
8e4b5cc2-5a59-4fa6-8184-3921fb22b6ef,f06908ec-569e-4df8-b99e-1856c8d3eaf5,2,1.0,1.0,,1.0,,1.0,1.0,1.0,,
8e4b5cc2-5a59-4fa6-8184-3921fb22b6ef,8421a5b1-860c-4b00-8a7f-270a01c35ad3,3,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,
6f4ae29d-afe8-45e0-827e-e84f9f539b0c,248ae6cb-165a-44b3-9d02-95540e840b9b,1,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
6f4ae29d-afe8-45e0-827e-e84f9f539b0c,07e4874b-e624-4e24-af76-69aa4177bada,2,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
6f4ae29d-afe8-45e0-827e-e84f9f539b0c,672fc34b-2572-44a1-b4ed-d9bdccdc6909,3,0.8095238095238095,1.0,1.0,0.3333333333333333,,0.0,0.0,1.0,,
c4d1a268-6b73-40f8-acd4-5e6905aa5b45,8e4b5cc2-5a59-4fa6-8184-3921fb22b6ef,1,1.0,1.0,,1.0,,1.0,1.0,1.0,,
c4d1a268-6b73-40f8-acd4-5e6905aa5b45,1a03c364-bea7-4abf-bdb4-621a45f1abb5,2,1.0,1.0,,1.0,,1.0,1.0,1.0,,
c4d1a268-6b73-40f8-acd4-5e6905aa5b45,3db44a0a-145e-4ef9-a303-c499bc03bfb8,3,1.0,1.0,,1.0,,1.0,1.0,1.0,,
9c264bf1-f8e8-41bc-958f-7e8065cfba3d,283974d5-071c-4122-a068-cd879af2b06d,1,0.75,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9c264bf1-f8e8-41bc-958f-7e8065cfba3d,ddaf379f-3e20-42b5-a0a9-ad56cc4d6b5a,2,0.75,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9c264bf1-f8e8-41bc-958f-7e8065cfba3d,76b0d81b-d0f1-4f04-9b2c-01809ca65dd8,3,0.75,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
283974d5-071c-4122-a068-cd879af2b06d,9c264bf1-f8e8-41bc-958f-7e8065cfba3d,1,0.75,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
283974d5-071c-4122-a068-cd879af2b06d,ddaf379f-3e20-42b5-a0a9-ad56cc4d6b5a,2,0.75,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
283974d5-071c-4122-a068-cd879af2b06d,76b0d81b-d0f1-4f04-9b2c-01809ca65dd8,3,0.75,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
000ca0f6-de2c-4fe3-8ad7-a7ed251c16f5,24dcf5a7-c9f0-4063-973c-50e3d7644527,1,0.7547933922485834,1.0,,0.6666666666666666,0.813544542636528,1.0,1.0,0.0,1.0,0.6270890852730561
000ca0f6-de2c-4fe3-8ad7-a7ed251c16f5,0810e19e-0170-4a1e-930b-f5830e698dce,2,0.7333333333333333,1.0,,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,1.0
000ca0f6-de2c-4fe3-8ad7-a7ed251c16f5,0dcb40f1-38f9-44d1-a023-99d80f143a79,3,0.7333333333333333,1.0,,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,1.0
07e4874b-e624-4e24-af76-69aa4177bada,248ae6cb-165a-44b3-9d02-95540e840b9b,1,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
07e4874b-e624-4e24-af76-69aa4177bada,6f4ae29d-afe8-45e0-827e-e84f9f539b0c,2,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
07e4874b-e624-4e24-af76-69aa4177bada,cfb6c8f9-1d55-4d81-bb01-2cead77e09e2,3,0.8445111936266743,1.0,,1.0,0.7408519893777905,1.0,1.0,1.0,0.6065306597126334,0.8751733190429475
248ae6cb-165a-44b3-9d02-95540e840b9b,07e4874b-e624-4e24-af76-69aa4177bada,1,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
248ae6cb-165a-44b3-9d02-95540e840b9b,6f4ae29d-afe8-45e0-827e-e84f9f539b0c,2,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
248ae6cb-165a-44b3-9d02-95540e840b9b,502608c0-8c68-4a10-a1f9-fdc833a44b05,3,0.8095238095238095,1.0,1.0,0.3333333333333333,,0.0,0.0,1.0,,
e118d64a-246c-4313-b48f-4318cdf92200,2e56f82b-a80d-4704-83a5-14a52a117b65,1,1.0,1.0,,1.0,,1.0,1.0,1.0,,
e118d64a-246c-4313-b48f-4318cdf92200,cd671549-c18e-44d4-9c3b-1b0c228f87dc,2,0.9012297269201824,1.0,,1.0,0.8353828782003041,1.0,1.0,1.0,0.9048374180359595,0.7659283383646487
e118d64a-246c-4313-b48f-4318cdf92200,d1ce345d-8cb5-44b2-9013-3c5f4a809052,3,0.8347986892351664,1.0,,1.0,0.7246644820586108,1.0,1.0,1.0,0.44932896411722156,1.0
fb2c9da4-f747-4c1c-95a5-b2bb40f9ffab,2e56f82b-a80d-4704-83a5-14a52a117b65,1,1.0,1.0,,1.0,,1.0,1.0,1.0,,
fb2c9da4-f747-4c1c-95a5-b2bb40f9ffab,e3965593-af94-4667-b8da-863b9cd8732e,2,0.9047619047619048,1.0,1.0,0.6666666666666666,,1.0,0.0,1.0,,
fb2c9da4-f747-4c1c-95a5-b2bb40f9ffab,761b9fc9-1000-476c-bebe-6c40dd431b1c,3,0.9040691192865106,1.0,0.9414715719063544,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
675262ee-f983-43ab-bd1b-afc8328f75fa,6d291a31-0687-457b-bf0f-ed750fadd5c6,1,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,1.0
675262ee-f983-43ab-bd1b-afc8328f75fa,b954d3d2-f2d8-4b11-955e-31c7839517f5,2,0.8982225840880306,1.0,1.0,0.6666666666666666,0.8829641691823243,1.0,1.0,0.0,1.0,0.7659283383646487
675262ee-f983-43ab-bd1b-afc8328f75fa,871f7c92-a84e-4c93-8b30-633d58b3b90e,3,0.872155766811544,1.0,1.0,1.0,0.5738525560384801,1.0,1.0,1.0,0.2725317930340126,0.8751733190429475
871f7c92-a84e-4c93-8b30-633d58b3b90e,ebb19b3b-e9db-4fef-909f-eb43c299dcec,1,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,1.0
871f7c92-a84e-4c93-8b30-633d58b3b90e,43c8f5e9-7c49-4090-a57f-552c5f4ddbc4,2,0.9077253923723259,1.0,1.0,1.0,0.6924179745744197,1.0,1.0,1.0,0.44932896411722156,0.9355069850316178
871f7c92-a84e-4c93-8b30-633d58b3b90e,675262ee-f983-43ab-bd1b-afc8328f75fa,3,0.872155766811544,1.0,1.0,1.0,0.5738525560384801,1.0,1.0,1.0,0.2725317930340126,0.8751733190429475
43c8f5e9-7c49-4090-a57f-552c5f4ddbc4,871f7c92-a84e-4c93-8b30-633d58b3b90e,1,0.9077253923723259,1.0,1.0,1.0,0.6924179745744197,1.0,1.0,1.0,0.44932896411722156,0.9355069850316178
43c8f5e9-7c49-4090-a57f-552c5f4ddbc4,934d51a5-c360-494e-af6c-41f324216aaa,2,0.8666666666666667,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,1.0
43c8f5e9-7c49-4090-a57f-552c5f4ddbc4,675262ee-f983-43ab-bd1b-afc8328f75fa,3,0.85869451199269,1.0,1.0,1.0,0.5289817066422998,1.0,1.0,1.0,0.1224564282529819,0.9355069850316178
34f49cd2-32d5-4d25-9903-f426a43d00c7,9162d4bc-9f99-4c51-936e-92082797cb17,1,0.9047619047619048,1.0,1.0,0.6666666666666666,,1.0,0.0,1.0,,
34f49cd2-32d5-4d25-9903-f426a43d00c7,3db44a0a-145e-4ef9-a303-c499bc03bfb8,2,0.9047619047619048,1.0,1.0,0.6666666666666666,,1.0,0.0,1.0,,
34f49cd2-32d5-4d25-9903-f426a43d00c7,408d5fa3-4bdf-40cf-a41f-f4bab8858517,3,0.9047619047619048,1.0,1.0,0.6666666666666666,,1.0,0.0,1.0,,
a8f1cbe4-226c-451e-b23c-15bc7d3c0fbf,ebb19b3b-e9db-4fef-909f-eb43c299dcec,1,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
a8f1cbe4-226c-451e-b23c-15bc7d3c0fbf,a7b9f0bb-3533-4e0c-ac1c-1a71745bf089,2,0.9047619047619048,1.0,1.0,0.6666666666666666,,1.0,0.0,1.0,,
a8f1cbe4-226c-451e-b23c-15bc7d3c0fbf,408d5fa3-4bdf-40cf-a41f-f4bab8858517,3,0.9047619047619048,1.0,1.0,0.6666666666666666,,1.0,0.0,1.0,,
10c89819-fe17-453c-8031-3d981d284748,eacf8951-7847-48f9-aba4-151e97e3a2c7,1,0.8666666666666667,1.0,,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
10c89819-fe17-453c-8031-3d981d284748,9195d6ad-120f-4ae2-8e69-462ca56c3fc0,2,0.8666666666666667,1.0,,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
10c89819-fe17-453c-8031-3d981d284748,089c8297-8e4d-4b61-8b7b-cc36ae22796f,3,0.8394762796283639,1.0,1.0,0.3333333333333333,0.9093653765389909,0.0,0.0,1.0,0.8187307530779818,1.0
c60bc51b-abcb-47ef-abee-dd61ed56466d,0c7ce94b-aedb-4f60-9f22-92c22aac4b41,1,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
c60bc51b-abcb-47ef-abee-dd61ed56466d,30b84c50-3dcd-419a-8667-036dcc5d5b2f,2,0.7333333333333333,1.0,,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,1.0
c60bc51b-abcb-47ef-abee-dd61ed56466d,1eec9abb-e459-484f-8972-8a070653014f,3,0.6451737284538956,1.0,1.0,0.0,0.483912428179652,0.0,0.0,0.0,0.20189651799465538,0.7659283383646487
cbd2d241-70be-4f80-aecf-0416f56ed1f4,6ccdbf80-f7ba-4958-a55c-594dd305d877,1,0.8666666666666667,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,1.0
cbd2d241-70be-4f80-aecf-0416f56ed1f4,ac98ce23-604a-4928-b606-6d1f440f33af,2,0.6011026864628184,1.0,1.0,0.0,0.33700895487606114,0.0,0.0,0.0,0.003697863716482932,0.6703200460356393
cbd2d241-70be-4f80-aecf-0416f56ed1f4,77988b8f-8a58-4dc2-9b92-8b7d4c0254b4,3,0.6,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0
de5814ee-e207-46b1-bc9b-67008bfa4b22,02647f9b-5108-4955-938f-e6b003b62690,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,
de5814ee-e207-46b1-bc9b-67008bfa4b22,76d3f8c4-f84c-4ec8-8ed7-5ae3e856f408,2,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,
de5814ee-e207-46b1-bc9b-67008bfa4b22,7e5252f4-8c56-4166-b5f2-535591d81505,3,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,
1ffb07ab-40b3-45fd-a079-8f2ee2b6f4e6,aa39bdac-3029-4450-a42e-4e5f81360866,1,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0
1ffb07ab-40b3-45fd-a079-8f2ee2b6f4e6,b0657768-220b-46cf-a148-961ccb8df491,2,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0
1ffb07ab-40b3-45fd-a079-8f2ee2b6f4e6,d620705b-334e-40d4-8e68-11dad5baef37,3,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0
340e1620-c67d-4079-834f-561944ff8c78,2e56f82b-a80d-4704-83a5-14a52a117b65,1,1.0,1.0,,1.0,,1.0,1.0,1.0,,
340e1620-c67d-4079-834f-561944ff8c78,f6fc0ebf-adee-45fb-9abb-87ca6ed036a7,2,0.8095238095238095,1.0,1.0,0.3333333333333333,,1.0,0.0,0.0,,
340e1620-c67d-4079-834f-561944ff8c78,cd671549-c18e-44d4-9c3b-1b0c228f87dc,3,0.7365310848953661,1.0,,1.0,0.560885141492277,1.0,1.0,1.0,0.2465969639416065,0.8751733190429475
61db4926-335b-4875-91e4-971c988e3161,02647f9b-5108-4955-938f-e6b003b62690,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,
61db4926-335b-4875-91e4-971c988e3161,5190b002-36f4-497b-b1aa-856762facb07,2,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,
61db4926-335b-4875-91e4-971c988e3161,ada2d439-02d7-4b2d-b1fb-3aeae9a73334,3,1.0,1.0,,1.0,,1.0,1.0,1.0,,
955e8d92-4c1c-4966-9c7b-2d3dc65e646f,140d30f7-f16d-4455-a448-516ab6616812,1,1.0,1.0,,1.0,,1.0,1.0,1.0,,
955e8d92-4c1c-4966-9c7b-2d3dc65e646f,84be5122-71d5-4a35-a912-fd2911e3c64f,2,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,
955e8d92-4c1c-4966-9c7b-2d3dc65e646f,c4d1a268-6b73-40f8-acd4-5e6905aa5b45,3,1.0,1.0,,1.0,,1.0,1.0,1.0,,
eacf8951-7847-48f9-aba4-151e97e3a2c7,3843f397-a86f-4a58-b327-28cb98d72bfd,1,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
eacf8951-7847-48f9-aba4-151e97e3a2c7,f88c20b1-9296-462d-9a5c-0acb9de06d93,2,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
eacf8951-7847-48f9-aba4-151e97e3a2c7,795c1324-5586-4057-8c6a-574755248aa2,3,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
fc1422b5-5614-4afa-a1d4-9e754f3575b0,2e56f82b-a80d-4704-83a5-14a52a117b65,1,1.0,1.0,,1.0,,1.0,1.0,1.0,,
fc1422b5-5614-4afa-a1d4-9e754f3575b0,994d6484-f42b-43db-909f-0de61a2999bf,2,0.9081712216362788,1.0,,1.0,0.8469520360604647,1.0,1.0,1.0,0.8187307530779818,0.8751733190429475
fc1422b5-5614-4afa-a1d4-9e754f3575b0,354f019f-8936-46c7-aa22-c7a3d399d21a,3,0.8753977274327892,1.0,,1.0,0.7923295457213153,1.0,1.0,1.0,0.8187307530779818,0.7659283383646487
cab39ebc-91de-431f-8f55-5fbdba083807,e81f4397-666b-481c-bd6b-caf8001acc5f,1,0.9333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0
